"UMAP_1","UMAP_2","subtype","group"
5.23076520297809,3.33821956628665,"DAM","CN"
3.04213152263446,1.67021338456973,"DAM","CN"
-1.64795162346082,-2.77883322721616,"Homeostatic","CN"
2.14169226024432,-1.37013061529294,"DAM","CN"
1.74282119605822,-2.9294367600073,"DAM","CN"
-2.66736807491498,1.54515246862277,"Homeostatic","CN"
-0.0486673619957457,-4.97606094366208,"DAM","CN"
0.0371220409510841,5.81730834955081,"DAM","CN"
-2.85331263210492,0.337647004068933,"Homeostatic","CN"
-1.22958566810804,5.7284788321863,"DAM","CN"
-2.67984118129926,-2.73833783155576,"Homeostatic","CN"
-3.98581518795209,-0.179211514054694,"Homeostatic","CN"
-0.00488298576192955,-3.81251819616453,"DAM","CN"
-2.03760757114606,-0.83324523454801,"Homeostatic","CN"
1.46766505573077,-2.09064896589414,"DAM","CN"
1.99102197025103,-4.67165430074827,"DAM","CN"
-1.64218153621869,-3.79998596197263,"DAM","CN"
-0.249956419727374,-1.8777268696417,"Homeostatic","CN"
-3.45198073055463,-1.97217972761289,"Homeostatic","CN"
-0.417784979602862,3.59273068422183,"DAM","CN"
-1.33517064716535,0.45971977526053,"DAM","CN"
2.83151898715777,3.10249607080325,"DAM","CN"
-3.43917550708966,-1.78316219335691,"Homeostatic","CN"
3.75852809284015,3.11183683389529,"DAM","CN"
-0.134504606983233,-0.380216317235388,"Homeostatic","CN"
-2.49961771633344,4.56595746988162,"DAM","CN"
2.45723543498797,-2.37701828962461,"DAM","CN"
-2.40983976986127,1.36054096931323,"Homeostatic","CN"
