"UMAP_1","UMAP_2","subtype","group"
-9.99820987428221,3.82856159351586,"Capillary","CN"
4.31661375318972,10.2930515303445,"SMC","CN"
0.575758297791156,-8.49581069804908,"Pericyte","CN"
1.1323687628409,-4.39820737697364,"Pericyte","CN"
-7.37044612611326,4.3174813284707,"Capillary","CN"
-6.25341741288694,2.7983744635415,"Capillary","CN"
-7.0748199626306,7.0795720114541,"Capillary","CN"
-11.0770444079736,2.01153390548944,"Capillary","CN"
13.1435890988013,-8.52068061687232,"Venous","CN"
14.3310576275488,-7.11832876064063,"Venous","CN"
-10.2502144976953,2.24296956203698,"Capillary","CN"
15.0031748608252,-6.64112968303443,"Venous","CN"
-5.27357427323851,3.1931429400277,"Venous","CN"
0.744815786232623,9.7213628783059,"Pericyte","CN"
12.6816387966773,-6.19648856975318,"Venous","CN"
-8.57563249314818,3.93732624195336,"Capillary","CN"
0.081017334808978,-7.64303417064429,"Pericyte","CN"
-11.8351411029199,-1.46563978053809,"Pericyte","CN"
1.31514366423098,-4.16683072902442,"Pericyte","CN"
0.86609872137514,-8.30313987590552,"Pericyte","CN"
-9.17070094789061,5.31136303089379,"Capillary","CN"
1.69306309973207,-4.8512780175376,"Pericyte","CN"
-7.52966634477171,7.41161184452294,"Capillary","CN"
0.686028440346393,-6.0681387887168,"Pericyte","CN"
-6.95932571137938,-13.7118255601096,"Pericyte","CN"
13.0957203701636,-8.91123981334449,"Venous","CN"
-0.365143279681531,-7.70151538707496,"Pericyte","CN"
-6.93187944139036,4.897382546885,"Capillary","CN"
13.1169968441626,-5.38342065669776,"Venous","CN"
2.03347309385744,-6.91376609660865,"Pericyte","CN"
-11.3298253222803,0.161714483721247,"Pericyte","CN"
14.829526980271,-8.10680599071265,"Venous","CN"
13.8165655926367,-4.20758981563331,"Venous","CN"
-8.36984769547972,6.17353563450097,"Capillary","CN"
-7.68854991639647,7.95426635883569,"Capillary","CN"
12.6732245281836,-8.16964931346656,"Venous","CN"
1.34209950720278,-6.05181045390845,"Pericyte","CN"
-7.09806815827879,6.52590017460107,"Capillary","CN"
-5.43608133042845,2.73902301929711,"Venous","CN"
-12.4137944384912,-0.883961628453741,"Pericyte","CN"
-11.7868937655786,-1.01238162376166,"Pericyte","CN"
6.70710285459963,13.1692808165383,"SMC","CN"
-6.71599046433958,5.23923282764672,"Capillary","CN"
4.11662014280764,9.94329624317407,"SMC","CN"
6.5634651974341,12.483712007029,"SMC","CN"
10.9204874828955,-5.28746480800391,"Pericyte","CN"
-9.75573627198729,0.999068517906656,"Capillary","CN"
-7.55665961946043,8.20748262546777,"Capillary","CN"
-10.8001650973657,3.18301181934594,"Capillary","CN"
-7.32264844621214,2.64756589077233,"Capillary","CN"
13.7054510906836,-4.26095218517066,"Venous","CN"
14.0912695721289,-8.00692767955543,"Venous","CN"
-6.13786546433958,3.21311192653893,"Capillary","CN"
-7.71590177262816,6.73878221653222,"Capillary","CN"
-9.83219615663084,3.29293518207787,"Capillary","CN"
-7.52798454011473,6.3287961973977,"Capillary","CN"
-12.337875287185,-1.82552833415748,"Pericyte","CN"
-10.5507744952539,2.40441982887506,"Capillary","CN"
-7.31923190797361,8.10700874469994,"Capillary","CN"
1.17735131536928,-7.44719047405005,"Pericyte","CN"
13.3317595318457,-4.76142425395728,"Venous","CN"
-8.54020969117674,2.32868282936334,"Capillary","CN"
-0.0516483589509402,-7.45363445140601,"Pericyte","CN"
15.0144568279883,-6.71151609279395,"Venous","CN"
1.36573656355348,-7.23363132335425,"Pericyte","CN"
13.2799321011206,-5.50522870876075,"Venous","CN"
12.8549576595923,-4.9218837723899,"Venous","CN"
14.0233794048926,-8.6415988907981,"Venous","CN"
12.3248101071021,-6.9910747513938,"Venous","CN"
13.4668179348609,-7.18433303691627,"Venous","CN"
-10.4409255191186,0.814620797259798,"Capillary","CN"
13.8968325451514,-5.34603996135474,"Venous","CN"
14.3437825039527,-6.65141076900245,"Venous","CN"
-11.6917666598657,0.867869172914019,"Pericyte","CN"
-9.39429465974363,5.00183706424951,"Capillary","CN"
-6.94303123200926,-13.7633411393333,"Pericyte","CN"
-5.97858659471068,4.48193078182458,"Capillary","CN"
-8.20053188050779,5.34970741413354,"Capillary","CN"
2.02372511183229,-7.10655040599586,"Pericyte","CN"
-8.51070014680418,4.89182596348046,"Capillary","CN"
-7.48041192735228,5.94350414417504,"Capillary","CN"
-7.89957086289915,4.1371822848153,"Capillary","CN"
-6.88725320542845,5.81222133777856,"Capillary","CN"
2.30999573027101,-6.07865066386939,"Pericyte","CN"
0.475622971405658,-6.75581378795386,"Pericyte","CN"
14.8468552426001,-7.50759811259986,"Venous","CN"
-7.82891885484251,3.29729442737817,"Capillary","CN"
6.64436157499758,13.089409638865,"SMC","CN"
14.3316393688819,-6.28876991130591,"Venous","CN"
-7.48156015122923,8.56077747486352,"Capillary","CN"
14.5191479519507,-5.75166911937476,"Venous","CN"
13.3861199215552,-8.56301040508033,"Venous","CN"
-10.3827046557763,2.01325779102563,"Capillary","CN"
13.5874586895606,-7.71388263561011,"Venous","CN"
-4.90881721223387,3.62891512058496,"Venous","CN"
13.8680659130713,-7.52583999492408,"Venous","CN"
-8.88974944795164,4.6709580912423,"Capillary","CN"
