rank,score,metric_display,hit,running_es
361,4.0431294287576144e-8,0.7658073116429983,FALSE,0.7851343207689016
362,4.0306173580901564e-8,0.7650709872166713,FALSE,0.7846104863005936
363,3.9310259267755935e-8,0.7591272895828567,FALSE,0.7840866518322855
364,3.9167573708384463e-8,0.7582634197772987,FALSE,0.7835628173639775
365,3.9073526311430553e-8,0.7576923004765382,FALSE,0.7830389828956695
366,3.8666952288781566e-8,0.7552073875661471,FALSE,0.7825151484273615
367,3.8434253107440594e-8,0.7537733854164933,FALSE,0.7819913139590535
368,3.8135830290988174e-8,0.7519216032394623,FALSE,0.7814674794907455
369,3.7956421452960025e-8,0.750801342803647,FALSE,0.7809436450224375
370,3.773170655248031e-8,0.7493906898615172,FALSE,0.7804198105541295
371,3.765844846798245e-8,0.7489289941343166,FALSE,0.7798959760858214
372,3.7184963830839494e-8,0.7459231053875756,FALSE,0.7793721416175134
373,3.6952266590963304e-8,0.7444317845145547,FALSE,0.7788483071492054
374,3.6901465804756335e-8,0.7441049613357363,FALSE,0.7783244726808974
375,3.6707902372713167e-8,0.7428555483338166,FALSE,0.7778006382125894
376,3.6688553181136796e-8,0.7427302911788154,FALSE,0.7772768037442813
377,3.660831295403924e-8,0.7422101494313806,FALSE,0.7767529692759734
378,3.6436273041965335e-8,0.7410910806530927,FALSE,0.7762291348076653
379,3.63391364452759e-8,0.7404568995755098,FALSE,0.7757053003393574
380,3.622654216118406e-8,0.7397196742810701,FALSE,0.7751814658710493
381,3.6164562134605075e-8,0.7393128737991403,FALSE,0.7746576314027412
382,3.6107581052030796e-8,0.738938267868625,FALSE,0.7741337969344333
383,3.5537572968633976e-8,0.7351580384847569,FALSE,0.7736099624661252
384,3.5533110352714346e-8,0.7351282043246525,FALSE,0.7730861279978173
