"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe_id","symbol","neg_log10_fdr","category"
-0.196208906946665,6.32984422446154,-5.0774939096515,8.9220173684684e-07,6.05999369641558e-06,5.24055701317978,"ILMN_1750365","BPIFB3",5.21752782758509,"NS"
-0.25868364934473,6.35124781329744,-5.07740897070911,8.92553748091172e-07,6.06103019956014e-06,5.24018004112979,"ILMN_1654408","TRAF7",5.21745355207815,"NS"
0.402074838040921,8.68474669586667,5.07702789314347,8.94134701613419e-07,6.06881211378758e-06,5.23848881963247,"ILMN_1802753","TSSC4",5.21689630775725,"NS"
-0.25016321297875,6.65470947070769,-5.07707590216875,8.93935379975896e-07,6.06881211378758e-06,5.23870187826575,"ILMN_1727331","LOC202181",5.21689630775725,"NS"
-0.187720947832843,8.63509507306154,-5.07698839620376,8.94298715501055e-07,6.06881211378758e-06,5.23831353782539,"ILMN_1761844","ZCCHC17",5.21689630775725,"NS"
-0.145271785332106,6.98453089687692,-5.07521079048787,9.01710648912411e-07,6.11637919520034e-06,5.23042585256621,"ILMN_1742889","WDR77",5.21350559760928,"NS"
-0.21412621563907,7.16270817976923,-5.07444803929832,9.04909271613649e-07,6.13533734345235e-06,5.22704197877858,"ILMN_3306742","SIGMAR1",5.21216155316973,"NS"
0.0773935108633493,6.34299893127692,5.07320832018566,9.10131576570491e-07,6.16936870425069e-06,5.22154290925378,"ILMN_1771224","SKA1",5.20975927393878,"NS"
-0.240466620314539,13.2540038204103,-5.07313724065795,9.10431883089238e-07,6.17002833589685e-06,5.22122765013265,"ILMN_1672503","DPYSL2",5.20971284146183,"NS"
-0.168410427332948,7.44229445964615,-5.07267868678112,9.12371556282761e-07,6.18041752913183e-06,5.21919390650264,"ILMN_2105923","RHNO1",5.20898218438161,"NS"
-0.271569146889018,9.83694744446667,-5.07254694950976,9.12929543145709e-07,6.18281939926779e-06,5.2186096612028,"ILMN_1727332","ATP5IF1",5.20881343909824,"NS"
0.144838435202609,6.71722069465128,5.07232454479027,9.13872312782467e-07,6.18782556182292e-06,5.2176233385699,"ILMN_1806032","SLC25A16",5.20846193779839,"NS"
-0.284734804205449,10.5705468772103,-5.07212841647649,9.14704480937189e-07,6.19030458553867e-06,5.21675357416977,"ILMN_1780302","DYNC1H1",5.20828798158338,"NS"
0.073307397646118,6.40636503681026,5.0697704791221,9.24766889123841e-07,6.25462607808615e-06,5.20629890788735,"ILMN_2388254","GCSAM",5.20379864873282,"NS"
-0.304558533062172,7.02471385175385,-5.0696044366961,9.25479502229398e-07,6.25805327480813e-06,5.20556284568648,"ILMN_2409395","CCNC",5.20356074402512,"NS"
0.297968928064906,8.2369763234359,5.06825421805601,9.31294121608159e-07,6.29597082435053e-06,5.19957804093204,"ILMN_1768363","BAP1",5.20093729317328,"NS"
0.374938129684725,10.451531672441,5.06708730577022,9.36347884047139e-07,6.32872891608023e-06,5.19440671626453,"ILMN_2232712","MYO10",5.19868350643825,"NS"
-0.272620357807701,12.1341246703077,-5.06628115750293,9.39854747914637e-07,6.3496077045711e-06,5.19083469539311,"ILMN_1812392","TMSB10",5.19725310573211,"NS"
-0.271430523910373,6.46666791844103,-5.06599021637726,9.41123511185065e-07,6.35676647166001e-06,5.18954564976907,"ILMN_1677363","TMEM253",5.1967637429399,"NS"
0.0485633047104985,6.25086558997949,5.06591581149523,9.41448249668953e-07,6.35754711146142e-06,5.18921600009271,"ILMN_1724946","SPINT1",5.19671041287905,"NS"
0.144726614179676,7.8714834286359,5.06559841166154,9.42834755691009e-07,6.3640822561022e-06,5.18780980655839,"ILMN_2376667","POFUT2",5.19626421570986,"NS"
0.438959585115506,9.6414739053641,5.06553235248259,9.43123572686197e-07,6.36461833743272e-06,5.18751714948419,"ILMN_2107004","GPR1",5.1962276342596,"NS"
0.0587553788152742,6.34876154067179,5.06484128974494,9.46150114666228e-07,6.38362546843063e-06,5.18445576021596,"ILMN_1788489","HIST1H3F",5.19493260125717,"NS"
0.571595586284452,8.89666902202564,5.06447192460364,9.47771628528907e-07,6.39172812272823e-06,5.18281961336673,"ILMN_1711566","TIMP1",5.1943817063646,"NS"
-0.238519522330423,6.88227972830256,-5.06393391659632,9.50138309188363e-07,6.4048467304902e-06,5.18043660585041,"ILMN_2214790","LAMB1",5.19349125856548,"NS"
-0.293927466128761,7.55513279761538,-5.06385283756186,9.50495470109466e-07,6.40583366163575e-06,5.18007749793805,"ILMN_1684402","STXBP5",5.19342434272053,"NS"
0.39678437687713,7.99206811568205,5.06342688646958,9.5237396605648e-07,6.41707087082392e-06,5.17819098606743,"ILMN_1718607","TSPAN4",5.19266316428715,"NS"
0.265753239651799,12.5955045874872,5.06266995926117,9.55720997164948e-07,6.43819585745314e-06,5.17483889977072,"ILMN_2188119","ARL16",5.19123581570301,"NS"
0.17635355609394,9.28110222355385,5.06222257888539,9.57704615963852e-07,6.45012891695574e-06,5.17285783550871,"ILMN_1779886","TBC1D14",5.19043160515342,"NS"
-0.095403749434147,6.35675933916923,-5.06189646913069,9.59153054785751e-07,6.45845305720268e-06,5.17141385913328,"ILMN_1751793","PCNX2",5.18987149271284,"NS"
0.26431702827835,8.27321406316923,5.0614901775643,9.60960599943312e-07,6.46919101556522e-06,5.16961494632755,"ILMN_1666453","STK3",5.18915002527299,"NS"
0.260785514224069,8.74197318204103,5.061044018724,9.62949316843824e-07,6.48114359731356e-06,5.16763964261435,"ILMN_1688000","POLDIP3",5.18834835613827,"NS"
0.253768817234378,7.79584703207692,5.06077780839112,9.6413782905419e-07,6.48759097992572e-06,5.1664610982259,"ILMN_1791106","HEATR6",5.18791653869221,"NS"
-0.393361014603093,10.1782386731846,-5.06054903922668,9.65160319672194e-07,6.49027608770716e-06,5.16544834810974,"ILMN_2341815","TFG",5.18773682849741,"NS"
0.375835921050178,8.53674718754359,5.05859226102087,9.73949284306549e-07,6.54648131280353e-06,5.15678721360395,"ILMN_1678842","THBS2",5.18399206749575,"NS"
-0.583789479755418,9.24176585294872,-5.05785317954663,9.77289063440627e-07,6.56747757755424e-06,5.15351654075492,"ILMN_1738657","SATB2",5.18260140129196,"Down in AD"
0.195338556826846,6.82908276252308,5.05778535954533,9.77596085980351e-07,6.56808864574995e-06,5.15321643375918,"ILMN_1725175","FOSL2",5.1825609944239,"NS"
0.156412995699032,8.07339411469231,5.05753058900391,9.78750273592461e-07,6.57438995930229e-06,5.15208908846946,"ILMN_1701386","STRADB",5.18214453935535,"NS"
-0.376505536075006,7.69731967449744,-5.05742956443805,9.79208311337647e-07,6.5760133944118e-06,5.15164207247082,"ILMN_2345739","CAPRIN2",5.1820373108705,"NS"
-0.63382718972428,10.3190694808051,-5.05718888319165,9.80300379852578e-07,6.5804394977074e-06,5.15057712762315,"ILMN_1682459","TUBB4A",5.18174509953878,"Down in AD"
-0.104725823666316,6.37823194928718,-5.05692221930249,9.8151172180757e-07,6.58711609281101e-06,5.14939726231971,"ILMN_1667104","LOC401442",5.18130468238771,"NS"
0.153376676747212,6.81709509332308,5.05671768278713,9.82441829054989e-07,6.59190273601024e-06,5.14849231434011,"ILMN_1663033","TMEM129",5.18098920930937,"NS"
-0.468323224416895,8.14991570913333,-5.05540711196303,9.88421827515194e-07,6.62910005457288e-06,5.14269451017771,"ILMN_1775965","PPP4R4",5.17854542602381,"NS"
0.324776508026615,8.39410315731795,5.05480168431697,9.91196239408898e-07,6.64624083318629e-06,5.14001656051481,"ILMN_2106380","TNFSF15",5.1774239256771,"NS"
-0.292667982967285,9.82956063841539,-5.05469089469056,9.91704757124575e-07,6.64671799179746e-06,5.13952653832493,"ILMN_1771026","GARS",5.17739274716303,"NS"
-0.0802876997473179,6.27204134653333,-5.05450711088527,9.92548871859257e-07,6.65090894183468e-06,5.13871368119909,"ILMN_1798952","KDELR3",5.17711899808818,"NS"
-0.561096571471177,10.1531746607179,-5.054447226527,9.92824069833192e-07,6.65128666576589e-06,5.13844882363673,"ILMN_1716803","RALYL",5.1770943339765,"NS"
0.0665709559110033,6.2899039655641,5.05426807896773,9.93647782631912e-07,6.65533811218532e-06,5.13765650107069,"ILMN_1697751","GINS1",5.1768298760982,"NS"
-0.252193002768357,9.56007548181026,-5.05398974353756,9.94928872212849e-07,6.66245055538875e-06,5.13642553920055,"ILMN_1802519","VPS36",5.17636600102001,"NS"
0.373062997042604,7.70665324086667,5.05357764811461,9.96828559036762e-07,6.67370133302255e-06,5.13460310764484,"ILMN_2371280","CSF3R",5.1756332331506,"NS"
-0.0453463776621083,6.23939069970769,-5.05294895217464,9.99733515815781e-07,6.69167588928004e-06,5.13182301089837,"ILMN_3288840","ANKRD31",5.17446510221442,"NS"
0.344229381878498,7.22905231571282,5.05279146779797,1.0004624743062e-06,6.69213400231889e-06,5.13112665556497,"ILMN_1779639","IRAK1BP1",5.17443537137297,"NS"
0.181028446632548,6.87863648216923,5.05251198215408,1.00175741781019e-06,6.69932160931587e-06,5.12989088291079,"ILMN_1651642","GPC2",5.17396917285846,"NS"
-0.130297577943194,6.31384456789231,-5.05219312201244,1.00323678106343e-06,6.70773910260076e-06,5.12848107594041,"ILMN_1706691","CCDC87",5.173423837614,"NS"
0.203745529245634,9.20709578501538,5.05165529929724,1.00573683194154e-06,6.72149758286351e-06,5.12610330282505,"ILMN_3233179","HS6ST1",5.1725339532091,"NS"
-0.208675978133284,7.21745359561538,-5.05147019395154,1.00659868495809e-06,6.72577863910772e-06,5.1252849765854,"ILMN_1747162","DDX47",5.17225743041954,"NS"
0.0889308341485374,6.46865311570256,5.05126290035959,1.0075646970775e-06,6.72927465780503e-06,5.12436858625559,"ILMN_1771223","PADI2",5.17203174544758,"NS"
0.0577794328594571,6.27027237040513,5.05128715648966,1.00745161426831e-06,6.72927465780503e-06,5.12447581472777,"ILMN_1783973","TMEM105",5.17203174544758,"NS"
0.188838391110877,6.68692730530769,5.05063852787297,1.01047978138609e-06,6.74577925658471e-06,5.12160857378516,"ILMN_1783676","CCDC15",5.17096787441508,"NS"
-0.119326164189565,6.39474042204103,-5.04991727833531,1.01385735086385e-06,6.76684105830188e-06,5.1184206450664,"ILMN_1677920","LTF",5.16961402424257,"NS"
-0.107923969114033,6.35674422750769,-5.04978986189923,1.01445517162398e-06,6.76934466333939e-06,5.11785749958154,"ILMN_1764185","CDC37L1",5.16945337309794,"NS"
0.27083060356722,7.90157482935897,5.04931225960708,1.01669906148901e-06,6.78240559861308e-06,5.11574672594158,"ILMN_1749011","NECAP2",5.16861624228244,"NS"
0.209917875702819,7.39651388506154,5.04847390019865,1.0206495218042e-06,6.80619618587946e-06,5.11204194762786,"ILMN_1782069","TRAK1",5.16709553669526,"NS"
-0.129760966595729,6.26247261934359,-5.04823642396956,1.02177124443868e-06,6.81163663555024e-06,5.1109926063867,"ILMN_1652088","PAPOLB",5.16674852738361,"NS"
-0.0950688114100568,6.24504442170256,-5.04815890250565,1.02213767707665e-06,6.81163663555024e-06,5.11065006882563,"ILMN_1710243","OR1F1",5.16674852738361,"NS"
-0.305769547481696,7.06705542301538,-5.04783304768146,1.02367933962321e-06,6.82041506528877e-06,5.10921028556163,"ILMN_2374234","PRKACB",5.16618919497997,"NS"
0.0686507148015988,6.43606043068205,5.0475989694041,1.02478818680835e-06,6.82630658295852e-06,5.1081760590714,"ILMN_3243259","ZNF815P",5.1658142105934,"NS"
-0.260352660784873,8.7405379804,-5.04716617371613,1.02684144297732e-06,6.83758473500938e-06,5.10626393738051,"ILMN_1800543","SCFD1",5.16509727861552,"NS"
-0.181782611055439,7.35979348235385,-5.04677726479498,1.02868989614919e-06,6.84629502812667e-06,5.1045458174751,"ILMN_3229552","MED7",5.16454438969615,"NS"
0.298749929187145,6.52499953028718,5.04612731503472,1.03178626163556e-06,6.86539917303259e-06,5.10167469868082,"ILMN_1705297","MYBPH",5.16333420662744,"NS"
-0.342865104016305,9.06324786170256,-5.04527259811052,1.03587190220269e-06,6.88956815480326e-06,5.09789946231162,"ILMN_1694233","ACYP1",5.16180799926272,"NS"
0.268172030662424,7.63701258399487,5.04498980015994,1.03722715882092e-06,6.89707273952347e-06,5.09665046745064,"ILMN_1708728","H2AFJ",5.16133519372875,"NS"
0.220943559454449,7.36961839186154,5.0447929463443,1.0381715591579e-06,6.90184263792749e-06,5.09578108186178,"ILMN_1762308","SNX29",5.16103494684964,"NS"
0.216264305680307,6.40702491396923,5.04458600970053,1.03916523069944e-06,6.90693793726428e-06,5.09486719443148,"ILMN_2131732","CTNNA3",5.16071444635736,"NS"
0.247510544989585,6.69340978506154,5.04440043392346,1.04005711577409e-06,6.91135462045334e-06,5.09404766668034,"ILMN_1749553","ENTPD2",5.16043682288187,"NS"
-0.37247325647286,7.85607509652821,-5.04407539270728,1.04162106698655e-06,6.92023438930189e-06,5.09261229625394,"ILMN_1671891","PID1",5.15987919567958,"NS"
-0.139382790272565,6.28126442319487,-5.04390830758173,1.04242589232605e-06,6.9240679626858e-06,5.09187448183214,"ILMN_1676177","APOL5",5.1596386779898,"NS"
0.301961973600252,8.40478499355385,5.04384437420837,1.04273400982721e-06,6.92460131717241e-06,5.09159216981753,"ILMN_1713966","MRPL52",5.15960522597996,"NS"
-0.106187166470545,6.61256769390769,-5.04352785652477,1.04426072186945e-06,6.93322512914412e-06,5.0901945559934,"ILMN_2231021","TMEM185B",5.15906469757166,"NS"
0.20819034875447,8.43045547015385,5.04280204963695,1.04776981619655e-06,6.95500405400615e-06,5.08698994029457,"ILMN_1717877","IVNS1ABP",5.15770261252571,"NS"
0.125760189344098,6.58582703202564,5.04127525952273,1.05518883469754e-06,7.00272153507241e-06,5.08024993898162,"ILMN_1717727","HMSD",5.15473314313451,"NS"
0.0669009751011991,6.24918461340513,5.04059181918334,1.05852630946296e-06,7.02333708276069e-06,5.0772334037997,"ILMN_1761793","APOL1",5.15345648726223,"NS"
0.132828604314223,6.32650636147179,5.04047027736343,1.05912091130352e-06,7.0257486030272e-06,5.07669698130702,"ILMN_1666169","NBR2",5.15330739429227,"NS"
0.292206662726593,8.73776175698974,5.03984920023185,1.06216437936719e-06,7.04440024238835e-06,5.07395602384548,"ILMN_2329679","TPST2",5.15215597665102,"NS"
-0.206923251555544,9.41039588777436,-5.03954211237137,1.06367233582248e-06,7.05286227035868e-06,5.07260086939526,"ILMN_1701052","TUBG2",5.15163459705817,"NS"
-0.255777290362087,6.94220776690256,-5.03898844106416,1.0663963894288e-06,7.06938238968123e-06,5.07015772141023,"ILMN_1685856","FAM92A",5.15061852629782,"NS"
-0.210830734903851,8.94645328950256,-5.03814113967637,1.07057820175658e-06,7.09426535820027e-06,5.06641928966231,"ILMN_1734696","FRG1",5.14909257094629,"NS"
-0.163533038237745,7.67849959430256,-5.03807058114091,1.07092715619736e-06,7.09477570022208e-06,5.06610799561819,"ILMN_1684446","SPAG7",5.14906133011428,"NS"
0.190925715792131,6.83869925461538,5.03791473487739,1.07169830073529e-06,7.09833729589219e-06,5.06542043629226,"ILMN_1693669","WRAP53",5.14884336787031,"NS"
0.065429967484641,6.35362344960513,5.03761626244619,1.07317667884259e-06,7.10658064344674e-06,5.06410368724298,"ILMN_1737271","TTC16",5.14833931134953,"NS"
-0.159279471201768,6.43445422972821,-5.0368118645579,1.07717083498586e-06,7.13147626429868e-06,5.06055528117711,"ILMN_1688722","IL13RA2",5.14682055891747,"NS"
0.043150726295918,6.2809301509641,5.03669914595076,1.07773167811268e-06,7.13363553053899e-06,5.0600580850558,"ILMN_3272838","VAC14-AS1",5.14668908326781,"NS"
-0.310610726184831,9.01878969373846,-5.03536558976379,1.08438845648701e-06,7.17613479967838e-06,5.05417648231523,"ILMN_3288018","LINC00461",5.14410941190841,"NS"
0.0923139404370925,6.36402436720513,5.03514481504729,1.08549434865684e-06,7.18188957932621e-06,5.05320287825186,"ILMN_1841246","LOC100506236",5.14376127638315,"NS"
0.241698716482011,8.61239394469744,5.03476187772604,1.08741513083133e-06,7.18999792913249e-06,5.05151422376781,"ILMN_1694504","RNF220",5.14327123470286,"NS"
0.0770806435008412,6.34389096165641,5.03440325541021,1.08921693939685e-06,7.20024986362925e-06,5.04993288135693,"ILMN_3183755","NPM1",5.14265243238643,"NS"
0.193606998234799,6.80661222669231,5.0333086067775,1.09473465301641e-06,7.23357821270301e-06,5.04510657001059,"ILMN_1815168","HVCN1",5.14064681838835,"NS"
0.169320300698401,6.64619405647692,5.03298100390809,1.09639123957221e-06,7.23980267799203e-06,5.04366232360163,"ILMN_1782273","N4BP2",5.1402732704088,"NS"
0.195211925841889,7.59216641718462,5.03290134904687,1.09679439685012e-06,7.24089176634651e-06,5.04331117380173,"ILMN_2206344","NDST2",5.14020794411311,"NS"
-0.223073284412687,6.38235519654359,-5.03237489647645,1.09946254920504e-06,7.25693033291794e-06,5.04099047190219,"ILMN_1727364","TRIM7",5.13924704615844,"NS"
0.165806686722175,6.48094538206154,5.03117148064663,1.10558532799767e-06,7.29575901964596e-06,5.03568628715913,"ILMN_3243135","SNORA37",5.13692951927482,"NS"
0.0744103032184936,6.31727726815385,5.02984341358617,1.11238069048611e-06,7.33900826727271e-06,5.02983381689247,"ILMN_3310950","MIR203A",5.13436262307447,"NS"
-0.214731144431201,6.4754409946359,-5.02979162749215,1.11264648478924e-06,7.3391688162259e-06,5.02960563208578,"ILMN_1806841","ADAM32",5.13435312250447,"NS"
-0.188244766517252,6.79895771745641,-5.02951347430238,1.11407517179076e-06,7.34699823097854e-06,5.02838003788229,"ILMN_1796793","CENPBD1P1",5.1338900647257,"NS"
0.106689094164317,6.30725702824103,5.02815974803317,1.1210537932501e-06,7.38981349942241e-06,5.02241601206183,"ILMN_1746243","TES",5.13136652198322,"NS"
0.137528897927835,6.4411890647641,5.0277685397033,1.12307840153953e-06,7.40155420962575e-06,5.02069271954288,"ILMN_3307651","APOBEC3D",5.13067707570265,"NS"
0.314555686013255,10.2910284702513,5.02766112977311,1.12363489687649e-06,7.40361645145477e-06,5.02021959133813,"ILMN_1787628","NOP56",5.13055608820808,"NS"
0.199776688435724,8.7714543205641,5.02750748887252,1.12443138160443e-06,7.40725874379428e-06,5.01954283457161,"ILMN_1654690","HDHD5",5.1303424846937,"NS"
-0.287882669552389,9.04142388433333,-5.02728243303062,1.12559907454937e-06,7.41173827359796e-06,5.01855153820035,"ILMN_1659415","LAMTOR3",5.13007992507077,"NS"
-0.0607921051864088,6.25811190551795,-5.02719274037518,1.12606476879618e-06,7.41319875407402e-06,5.0181564812677,"ILMN_2191902","ALX3",5.12999435592298,"NS"
-0.0959308755199876,6.27504957740513,-5.02648215842347,1.12976079821383e-06,7.4359201952597e-06,5.01502686939283,"ILMN_2091217","ALKAL1",5.12866527986629,"NS"
-0.0731898750479699,6.29011396816923,-5.02595029809674,1.13253491733988e-06,7.45256523328547e-06,5.01268462201545,"ILMN_1788388","NOVA2",5.12769421384187,"NS"
-0.371446427596361,9.37701249109231,-5.02531017375662,1.13588248776144e-06,7.47297580422271e-06,5.00986584521018,"ILMN_1798874","EMC4",5.12650642388722,"NS"
0.303533344472017,7.79880044739487,5.02509494027062,1.13701021859957e-06,7.47877636752517e-06,5.00891812999458,"ILMN_2318638","TGIF1",5.12616945297818,"NS"
-0.320433558806333,6.79053204689231,-5.02472866319411,1.13893184905637e-06,7.48979522978544e-06,5.00730541179367,"ILMN_2182101","HCN2",5.12553005570373,"NS"
-0.199820584138123,6.81113467300513,-5.02436537737698,1.14084089660737e-06,7.50072659579949e-06,5.00570595313733,"ILMN_1701557","GALNT17",5.12489666444006,"NS"
0.321575573850305,8.59777764265128,5.02388652940026,1.14336195777944e-06,7.51405117982833e-06,5.00359783800134,"ILMN_2175094","TDRD1",5.12412585118888,"NS"
-0.26667721616821,6.56322602133333,-5.02355439605885,1.14511376076917e-06,7.52393704249438e-06,5.00213572052701,"ILMN_1750901","GNAT1",5.12355484712108,"NS"
0.0612664399918997,6.30565199277436,5.02180422167176,1.15438794920075e-06,7.57995716482105e-06,4.99443232690079,"ILMN_2394897","ASIC4",5.12033324860731,"NS"
0.400862510593835,9.00180925630769,5.02168102420465,1.15504351010058e-06,7.58262364784174e-06,4.99389015072759,"ILMN_1728478","CXCL16",5.12018049903411,"NS"
-0.0987223939434044,6.27330589686154,-5.02147641080223,1.15613310082787e-06,7.5881376807737e-06,4.99298969605844,"ILMN_2154186","HNRNPCL1",5.11986479778103,"NS"
-0.24817291368704,7.37829798231795,-5.02130930443527,1.15702370136796e-06,7.59234356715873e-06,4.9922543217615,"ILMN_1770378","ANAPC10",5.11962414753214,"NS"
0.288015907220913,9.64942568771282,5.02112254346284,1.15801983911215e-06,7.59560056318813e-06,4.99143247691088,"ILMN_1744508","FAM53C",5.11943788197668,"NS"
0.249943235680307,8.68184779173846,5.02106064668622,1.158350164935e-06,7.59612799637527e-06,4.99116010426041,"ILMN_1653861","SCMH1",5.11940772591881,"NS"
-0.256387934501368,7.77869341407692,-5.02082569873107,1.15960484834663e-06,7.60271556632781e-06,4.99012625484396,"ILMN_1660292","MRPS21",5.1190312570846,"NS"
0.100493151213233,6.51013742554359,5.01970512414239,1.16560716103827e-06,7.64042045714004e-06,4.98519586321667,"ILMN_1800160","NR0B1",5.11688274126838,"NS"
-0.141218061005155,6.59981690758974,-5.01922746373078,1.16817487681061e-06,7.6556005564162e-06,4.98309447223998,"ILMN_1795454","CPSF6",5.11602073467085,"NS"
-0.240875513649169,7.3929467587282,-5.01905169591659,1.16912111554715e-06,7.65849920410684e-06,4.98232124832029,"ILMN_1678612","ANXA6",5.11585632843977,"NS"
0.0881137902272247,6.38613883835897,5.01863978138905,1.17134155265153e-06,7.66973858096577e-06,4.9805092677705,"ILMN_1750690","ARFIP2",5.11521943849937,"NS"
0.325563741157163,7.927923366,5.01807218698669,1.17440788635359e-06,7.68650467392705e-06,4.97801265026649,"ILMN_3242257","SOX2-OT",5.11427110440117,"NS"
0.420959525991689,10.7395840387897,5.01799790043275,1.17480978250652e-06,7.68747972858677e-06,4.97768590988653,"ILMN_1789244","SOX8",5.11421601642297,"NS"
-0.199203113508732,6.29529329711282,-5.01751078854289,1.17744840228016e-06,7.70142977992369e-06,4.97554349938873,"ILMN_1685062","REG3G",5.11342864003687,"NS"
-0.17763100269493,6.32605540135385,-5.01754920694447,1.17724008641112e-06,7.70142977992369e-06,4.97571246501033,"ILMN_1695530","MS4A3",5.11342864003687,"NS"
0.0674439254666523,6.32597787485641,5.01722095845754,1.17902109843023e-06,7.71005729061677e-06,4.9742688474142,"ILMN_1658310","PCYT1A",5.11294239485354,"NS"
-0.332628859567326,8.19142617969744,-5.01708354153171,1.17976747123755e-06,7.71161984693877e-06,4.97366451735203,"ILMN_1708131","BHLHB9",5.11285438761742,"NS"
-0.172979127601305,6.28921715509744,-5.01709717808515,1.17969338454577e-06,7.71161984693877e-06,4.9737244874113,"ILMN_1658951","PTPA",5.11285438761742,"NS"
0.139563066649379,6.95906363329744,5.01634651839823,1.1837783973835e-06,7.73451083157169e-06,4.97042346499282,"ILMN_1811392","ARHGAP45",5.11156714801076,"NS"
0.138760830434988,8.16171338741026,5.01609635353131,1.18514281312619e-06,7.74176140231473e-06,4.96932345038184,"ILMN_2136177","CNOT6",5.11116021757595,"NS"
-0.172499039788134,6.34498938288718,-5.01506279807959,1.19079607268809e-06,7.77534836291181e-06,4.96477918936135,"ILMN_1739275","HTR3C",5.10928014394729,"NS"
0.119738270989059,7.47488164422564,5.01507970282194,1.19070339850992e-06,7.77534836291181e-06,4.96485350911502,"ILMN_1759495","XPO5",5.10928014394729,"NS"
0.455908957646749,8.66326498923077,5.01499773889735,1.19115280153597e-06,7.77600717411638e-06,4.96449316595017,"ILMN_1757742","ZRANB1",5.10924334740306,"NS"
0.313511946530191,8.55076622390769,5.01487133184918,1.19184620578555e-06,7.77886309316122e-06,4.96393744354233,"ILMN_2058795","CPQ",5.10908387196231,"NS"
-0.261576681156112,7.77633911871795,-5.01428283162582,1.19507957156759e-06,7.79829188016251e-06,4.96135036573098,"ILMN_1739622","PPP1R12A",5.10800051375285,"NS"
0.080956843211971,6.38448425351795,5.01412010750535,1.19597511791432e-06,7.80246055140711e-06,4.96063506309945,"ILMN_2179533","C4A",5.10776841841393,"NS"
0.317890653761309,8.27223254148718,5.01366313202698,1.1984935464715e-06,7.81721273497878e-06,4.9586263857326,"ILMN_2360291","UGGT1",5.10694806913918,"NS"
-0.222218016738481,7.07444048978462,-5.01315663782947,1.20129088391063e-06,7.83270523718158e-06,4.95640020851961,"ILMN_2148193","MPPED2",5.10608821665594,"NS"
0.144745247595729,7.25227102192308,5.01313976706911,1.20138416896662e-06,7.83270523718158e-06,4.95632605999505,"ILMN_2212590","TMEM170A",5.10608821665594,"NS"
-0.199046873084052,6.33346012190256,-5.01282069840699,1.20314974779126e-06,7.84253411625892e-06,4.95492376030573,"ILMN_1753169","MTUS2",5.10554358337669,"NS"
-0.296006502017463,6.8012098243282,-5.01265030880745,1.20409363534048e-06,7.84700386924824e-06,4.95417492986193,"ILMN_1702296","CARTPT",5.10529613324616,"NS"
-0.140749168103724,7.16975282718974,-5.01253810394234,1.20471559563058e-06,7.84937417560375e-06,4.95368182112181,"ILMN_1707901","DHRS7B",5.1051649678301,"NS"
0.109552856488218,6.64764256384103,5.0123360840974,1.20583619262083e-06,7.85499165767466e-06,4.95279402223644,"ILMN_1675632","LINC01549",5.10485427186243,"NS"
-0.341309348316327,7.52788942833333,-5.01142722042684,1.21089013939836e-06,7.88453423029417e-06,4.9488002586164,"ILMN_1766169","BCAT1",5.10322395701963,"NS"
0.429146787797496,7.66553343987692,5.01100297859132,1.21325625841283e-06,7.89824887009168e-06,4.94693622921877,"ILMN_1746919","SHPK",5.10246918596986,"NS"
-0.0865950952516307,6.2497275686718,-5.00960977480225,1.22105812863343e-06,7.94560575529048e-06,4.94081563716004,"ILMN_1676408","TAGAP",5.09987298755017,"NS"
-0.158165486119504,8.35992668887692,-5.00934585853269,1.22254151558116e-06,7.9518830229166e-06,4.93965635328146,"ILMN_3247064","SNRNP40",5.09953001730233,"NS"
-0.284630896291395,7.2327409584,-5.00893754145274,1.22483997503593e-06,7.96512859247262e-06,4.93786286393701,"ILMN_3310416","SNORD114-3",5.09880720836876,"NS"
-0.215111273104355,9.80486120369231,-5.00883546452304,1.22541523093017e-06,7.96716490783367e-06,4.93741451942295,"ILMN_1759915","ARPC1A",5.09869619352591,"NS"
-0.408358396516937,7.69802422341026,-5.00849729154902,1.22732288096798e-06,7.97786119910644e-06,4.93592923885266,"ILMN_1670547","GRM1",5.09811352392823,"NS"
-0.345691417544183,7.58926907069231,-5.00814321738999,1.22932331538749e-06,7.98915590575212e-06,4.9343742016462,"ILMN_1756860","TXNL1",5.0974991036446,"NS"
-0.233882899766253,6.48021671153333,-5.00760957145707,1.23234426050182e-06,8.00627834855991e-06,4.93203067339727,"ILMN_1720617","OR2T6",5.09656931516244,"NS"
0.221199610801178,6.83146119462564,5.00758477101703,1.23248482950853e-06,8.00627834855991e-06,4.93192176590047,"ILMN_2373335","LIG3",5.09656931516244,"NS"
0.403984144419314,7.23461386110256,5.00679130254389,1.23699042547449e-06,8.03382991074726e-06,4.92843758409452,"ILMN_1663866","TGFBI",5.09507736722793,"NS"
0.255360039086366,10.1805077355897,5.00596404465746,1.2417048899879e-06,8.06272594129078e-06,4.92480548195354,"ILMN_1722872","MYH9",5.09351810197765,"NS"
0.364077122776141,9.53341919458974,5.0058018592743,1.24263120910101e-06,8.06529481115208e-06,4.92409345591197,"ILMN_1653794","SNHG5",5.09337975319548,"NS"
0.184182989013465,6.68038685673846,5.00580444997205,1.24261640711061e-06,8.06529481115208e-06,4.92410482945033,"ILMN_1873075","TNRC6C",5.09337975319548,"NS"
