receiver_context,ligand_clean,ligand,n_lr_edges,max_delta_AD_vs_CN,mean_delta_AD_vs_CN,source_families,target_families,source_cellstates,target_cellstates,receptor_examples,lr_pair_examples,receptor_supported_by_nichenet
Microglia,MFGE8,MFGE8,10,0.8001624963755101,0.3965378781908834,Astrocyte;Vascular,Microglia,Astro_Intermediate;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGAV;ITGB5,MFGE8 - ITGAV;MFGE8 - ITGB5,TRUE
Microglia,PLAT,PLAT,15,0.7936686199263081,0.39140723292493057,Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGAM;LRP1,PLAT - ITGAM;PLAT - LRP1,TRUE
Microglia,CALR,CALR,27,0.78852910359773,0.3239651438614414,Astrocyte;Microglia;Vascular,Microglia,Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,ITGAV;LRP1;SCARF1;TSHR,CALR - ITGAV;CALR - LRP1;CALR - SCARF1;CALR - TSHR,TRUE
Microglia,GRN,GRN,11,0.77653590876202,0.2721725111061552,Microglia;Vascular,Microglia,CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,TNFRSF1A;TNFRSF1B,GRN - TNFRSF1A;GRN - TNFRSF1B,TRUE
Microglia,ICAM1,ICAM1,17,0.7734082860792769,0.45798920975777246,Astrocyte;Vascular,Microglia,Astro_Intermediate;CapEC_ActLow;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,ITGAL_ITGB2;ITGAM_ITGB2;ITGAX_ITGB2,ICAM1 - ITGAL/ITGB2;ICAM1 - ITGAM/ITGB2;ICAM1 - ITGAX/ITGB2,TRUE
Microglia,COL6A1,COL6A1,11,0.7606193435167401,0.28371187329035086,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA6;ITGA9_ITGB1,COL6A1 - ITGA6;COL6A1 - ITGA9/ITGB1,TRUE
Microglia,LGALS9,LGALS9,21,0.7374138822340399,0.2195386356448233,Microglia;Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Micro_DAM,Micro_DAM;Micro_Homeostatic,HAVCR2;LRP1;MRC2;PTPRC;SLC1A5,LGALS9 - HAVCR2;LGALS9 - LRP1;LGALS9 - MRC2;LGALS9 - PTPRC;LGALS9 - SLC1A5,TRUE
Microglia,A2M,A2M,10,0.73116962871143,0.2164634030009718,Microglia;Vascular,Microglia,CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,LRP1,A2M - LRP1,TRUE
Microglia,MMRN2,MMRN2,5,0.727136136108142,0.3034956280452244,Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,CD93,MMRN2 - CD93,TRUE
Microglia,ANGPTL1,ANGPTL1,1,0.717646702359902,0.717646702359902,Vascular,Microglia,Cerebrovascular_Venous,Micro_DAM,LILRB3,ANGPTL1 - LILRB3,TRUE
Microglia,HLA-C,HLA-C,5,0.7121915237316898,0.38299658474112275,Microglia;Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,LILRB1,HLA-C - LILRB1,TRUE
Microglia,CD59,CD59,10,0.706895415835899,0.2715487303208679,Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,STAB1,CD59 - STAB1,TRUE
Microglia,ADAM10,ADAM10,39,0.70507637180294,0.16447191841038575,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,AXL;GPNMB;IL6R;NOTCH1;NOTCH2,ADAM10 - AXL;ADAM10 - GPNMB;ADAM10 - IL6R;ADAM10 - NOTCH1;ADAM10 - NOTCH2,TRUE
Microglia,CD99,CD99,14,0.6866440111635301,0.15747396972310487,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,CD81;CD99L2;PILRA;PILRB,CD99 - CD81;CD99 - CD99L2;CD99 - PILRA;CD99 - PILRB,TRUE
Microglia,CD14,CD14,10,0.6626534394101,0.366439002356331,Microglia,Microglia,Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,ITGB1;ITGB2;RIPK1;TLR1,CD14 - ITGB1;CD14 - ITGB2;CD14 - RIPK1;CD14 - TLR1,FALSE
Microglia,MFNG,MFNG,7,0.653162140563299,0.23097815680567996,Microglia;Vascular,Microglia,CapEC_ActHigh;Cerebrovascular_Pericyte;Micro_DAM,Micro_DAM;Micro_Homeostatic,NOTCH1;NOTCH2,MFNG - NOTCH1;MFNG - NOTCH2,TRUE
Microglia,JAG1,JAG1,13,0.6423525334253002,0.26534665624379644,Vascular,Microglia,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,CD46;NOTCH1;NOTCH2,JAG1 - CD46;JAG1 - NOTCH1;JAG1 - NOTCH2,TRUE
Microglia,TNFSF10,TNFSF10,23,0.63709203666892,0.20504036795038957,Microglia;Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,RIPK1;TNFRSF10A;TNFRSF10B;TNFRSF10D,TNFSF10 - RIPK1;TNFSF10 - TNFRSF10A;TNFSF10 - TNFRSF10B;TNFSF10 - TNFRSF10D,TRUE
Microglia,COL6A2,COL6A2,4,0.6363285452344398,0.3447914642237425,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA9_ITGB1,COL6A2 - ITGA9/ITGB1,TRUE
Microglia,HLA-B,HLA-B,17,0.62393101688673,0.2143640159566812,Astrocyte;Microglia;Vascular,Microglia,Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,CANX;LILRB1,HLA-B - CANX;HLA-B - LILRB1,TRUE
Microglia,LTBP1,LTBP1,5,0.6124531636772299,0.4085425626940898,Astrocyte;Vascular,Microglia,Astro_Intermediate;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGB5,LTBP1 - ITGB5,TRUE
Microglia,SERPINE1,SERPINE1,10,0.605794295017999,0.3639603407153935,Microglia;Vascular,Microglia,Cerebrovascular_Venous;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,ITGB5;LRP1;PLAUR,SERPINE1 - ITGB5;SERPINE1 - LRP1;SERPINE1 - PLAUR,TRUE
Microglia,LAMA2,LAMA2,7,0.5939960335320702,0.2677028947005059,Vascular,Microglia,CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,ITGA9_ITGB1;RPSA,LAMA2 - ITGA9/ITGB1;LAMA2 - RPSA,TRUE
Microglia,BMP6,BMP6,23,0.5825739473156579,0.35864286621915503,Vascular,Microglia,CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ACVR1_ACVR2A;ACVR1_ACVR2B;ACVR1_BMPR2;ACVR2A_BMPR1A;ACVR2B_BMPR1A,BMP6 - ACVR1/ACVR2A;BMP6 - ACVR1/ACVR2B;BMP6 - ACVR1/BMPR2;BMP6 - ACVR2A/BMPR1A;BMP6 - ACVR2B/BMPR1A,TRUE
Microglia,RARRES2,RARRES2,3,0.574355481510005,0.5372920813100577,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,CMKLR1,RARRES2 - CMKLR1,TRUE
Microglia,B2M,B2M,24,0.5651646755481969,0.27394705171067535,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,LILRB1;TFRC,B2M - LILRB1;B2M - TFRC,TRUE
Microglia,VEGFC,VEGFC,18,0.56129741518399,0.23301903494925214,Astrocyte;Vascular,Microglia,Astro_Homeostatic;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,FLT1;ITGA9;ITGB1;LYVE1;NRP2,VEGFC - FLT1;VEGFC - ITGA9;VEGFC - ITGB1;VEGFC - LYVE1;VEGFC - NRP2,TRUE
Microglia,LAMA1,LAMA1,6,0.560795380832252,0.2898558879287093,Astrocyte;Vascular,Microglia,Astro_Intermediate;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA6_ITGB1;ITGA9_ITGB1;RPSA,LAMA1 - ITGA6/ITGB1;LAMA1 - ITGA9/ITGB1;LAMA1 - RPSA,TRUE
Microglia,OMG,OMG,3,0.560388258148836,0.365342540636478,Microglia;Vascular,Microglia,Cerebrovascular_Pericyte;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,TNFRSF1B,OMG - TNFRSF1B,TRUE
Microglia,APOD,APOD,3,0.560246133583529,0.3157881864240997,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,LEPR,APOD - LEPR,TRUE
Microglia,CXCL12,CXCL12,11,0.559149817514738,0.26835007115732773,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,CD4;ITGA5;ITGAV;ITGB1,CXCL12 - CD4;CXCL12 - ITGA5;CXCL12 - ITGAV;CXCL12 - ITGB1,TRUE
Microglia,FBN1,FBN1,5,0.5574284665221081,0.2594273890997348,Astrocyte;Vascular,Microglia,Astro_Reactive;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA5;ITGB1,FBN1 - ITGA5;FBN1 - ITGB1,TRUE
Microglia,PDGFC,PDGFC,4,0.556868011822484,0.407580895679705,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;Micro_DAM,Micro_DAM,FLT1,PDGFC - FLT1,TRUE
Microglia,HSPG2,HSPG2,6,0.5525086774465171,0.27812493168825175,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGB1;LRP1,HSPG2 - ITGB1;HSPG2 - LRP1,TRUE
Microglia,HLA-DRA,HLA-DRA,6,0.54054002969761,0.36018841026381093,Microglia;Vascular,Microglia,CapEC_ActHigh;Cerebrovascular_Pericyte;Micro_DAM,Micro_DAM;Micro_Homeostatic,CD4,HLA-DRA - CD4,TRUE
Microglia,VCAM1,VCAM1,2,0.5248730431454,0.486580410527795,Vascular,Microglia,Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,ITGA9_ITGB1,VCAM1 - ITGA9/ITGB1,TRUE
Microglia,APP,APP,17,0.52180460666861,0.15096511578441021,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,CD74;LRP1;NCSTN;NOTCH2,APP - CD74;APP - LRP1;APP - NCSTN;APP - NOTCH2,TRUE
Microglia,ITGB2,ITGB2,3,0.5197085748783541,0.282314393783678,Microglia,Microglia,Micro_DAM,Micro_DAM;Micro_Homeostatic,CD226;THY1,ITGB2 - CD226;ITGB2 - THY1,TRUE
Microglia,NAMPT,NAMPT,12,0.518737271017391,0.20070605274945727,Microglia;Vascular,Microglia,CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,INSR;ITGA5_ITGB1,NAMPT - INSR;NAMPT - ITGA5/ITGB1,TRUE
Microglia,JAG2,JAG2,6,0.5170329006394301,0.19081517436754183,Vascular,Microglia,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,NOTCH1;NOTCH2,JAG2 - NOTCH1;JAG2 - NOTCH2,TRUE
Microglia,BMP4,BMP4,3,0.516788192197358,0.3258279504685684,Vascular,Microglia,Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ACVR2A_BMPR1A;BMPR1A_BMPR2,BMP4 - ACVR2A/BMPR1A;BMP4 - BMPR1A/BMPR2,TRUE
Microglia,CALCB,CALCB,4,0.514333218706978,0.27937087020873097,Astrocyte,Microglia,Astro_Homeostatic;Astro_Intermediate,Micro_DAM;Micro_Homeostatic,ADRB2;TSHR,CALCB - ADRB2;CALCB - TSHR,FALSE
Microglia,FAM3C,FAM3C,6,0.51119595785886,0.22076011828810838,Vascular,Microglia,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ADGRG5;CLEC2D,FAM3C - ADGRG5;FAM3C - CLEC2D,TRUE
Microglia,CCL2,CCL2,4,0.5087198168949201,0.29983291131192724,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,CCR1,CCL2 - CCR1,TRUE
Microglia,VEGFB,VEGFB,15,0.498834964978391,0.17416132059186695,Astrocyte;Microglia;Vascular,Microglia,Astro_Intermediate;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,ADRB2;NRP1,VEGFB - ADRB2;VEGFB - NRP1,TRUE
Microglia,SPON2,SPON2,6,0.49471953803928714,0.26837148401681804,Vascular,Microglia,Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA5;ITGAM;ITGB2,SPON2 - ITGA5;SPON2 - ITGAM;SPON2 - ITGB2,TRUE
Microglia,CD38,CD38,2,0.47339086119131296,0.40610258637640395,Vascular,Microglia,Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,PECAM1,CD38 - PECAM1,TRUE
Microglia,COPA,COPA,15,0.47299780523736024,0.23829837681254298,Astrocyte;Microglia;Vascular,Microglia,Astro_Intermediate;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,CD74;P2RY6,COPA - CD74;COPA - P2RY6,TRUE
Microglia,HLA-F,HLA-F,5,0.47056179312271,0.23279357766865297,Vascular,Microglia,CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,LILRB1,HLA-F - LILRB1,TRUE
Microglia,F8,F8,3,0.470283079445126,0.2575401239966213,Astrocyte;Vascular,Microglia,Astro_Intermediate;CapEC_ActMid,Micro_DAM;Micro_Homeostatic,LRP1,F8 - LRP1,TRUE
Microglia,THY1,THY1,12,0.460361188211524,0.15768847720359522,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;CapEC_ActMid,Micro_DAM;Micro_Homeostatic,ITGAM_ITGB2;ITGAX_ITGB2,THY1 - ITGAM/ITGB2;THY1 - ITGAX/ITGB2,TRUE
Microglia,BMP1,BMP1,14,0.4497335424364,0.19166935534693239,Astrocyte;Vascular,Microglia,Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,BMPR1A;BMPR2,BMP1 - BMPR1A;BMP1 - BMPR2,TRUE
Microglia,BMP5,BMP5,5,0.4487171873866429,0.26018662118211955,Vascular,Microglia,Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ACVR1_ACVR2A;ACVR1_ACVR2B;BMPR1A_BMPR2,BMP5 - ACVR1/ACVR2A;BMP5 - ACVR1/ACVR2B;BMP5 - BMPR1A/BMPR2,TRUE
Microglia,ANGPT1,ANGPT1,9,0.4470589373414494,0.22891034925275897,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA5;ITGB1,ANGPT1 - ITGA5;ANGPT1 - ITGB1,TRUE
Microglia,HLA-DRB1,HLA-DRB1,7,0.44146772343315493,0.27138294732300156,Microglia;Vascular,Microglia,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Micro_DAM,Micro_DAM;Micro_Homeostatic,CD4,HLA-DRB1 - CD4,FALSE
Microglia,FGF1,FGF1,3,0.4408178601926221,0.2634572570571533,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,NRP1,FGF1 - NRP1,TRUE
Microglia,PGF,PGF,5,0.4373495560193199,0.2658324746719526,Vascular,Microglia,CapEC_ActHigh;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,NRP1;NRP2,PGF - NRP1;PGF - NRP2,TRUE
Microglia,LGALS3BP,LGALS3BP,9,0.428470564400035,0.18136505172325798,Astrocyte;Vascular,Microglia,Astro_Intermediate;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,CD33;ITGB1,LGALS3BP - CD33;LGALS3BP - ITGB1,TRUE
Microglia,DLL4,DLL4,7,0.4260481140572449,0.20036330099427013,Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,NOTCH1;NOTCH2,DLL4 - NOTCH1;DLL4 - NOTCH2,TRUE
Microglia,LTBP3,LTBP3,5,0.4242230034007699,0.280049651736981,Astrocyte;Vascular,Microglia,Astro_Intermediate;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGB5,LTBP3 - ITGB5,TRUE
Microglia,CD55,CD55,8,0.42418832003459994,0.26321174054616997,Microglia;Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,ADGRE2,CD55 - ADGRE2,TRUE
Microglia,LIN7C,LIN7C,4,0.42296015088470695,0.25172680352432397,Vascular,Microglia,CapEC_ActMid;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ABCA1,LIN7C - ABCA1,TRUE
Microglia,HLA-DPB1,HLA-DPB1,4,0.42209823139771496,0.27094653174124617,Microglia;Vascular,Microglia,Cerebrovascular_Pericyte;Micro_DAM,Micro_DAM;Micro_Homeostatic,CD4,HLA-DPB1 - CD4,TRUE
Microglia,F11R,F11R,7,0.42096004357627503,0.190235053324341,Vascular,Microglia,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,ITGAL_ITGB2,F11R - ITGAL/ITGB2,TRUE
Microglia,GDF11,GDF11,14,0.414100179571372,0.2045840936803556,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte,Micro_DAM;Micro_Homeostatic,ACTR2;ACVR2A_TGFBR1;ACVR2B_TGFBR1;BMPR1A;BMPR2,GDF11 - ACTR2;GDF11 - ACVR2A/TGFBR1;GDF11 - ACVR2B/TGFBR1;GDF11 - BMPR1A;GDF11 - BMPR2,TRUE
Microglia,F13A1,F13A1,3,0.4126911457099769,0.3296037166021267,Microglia;Vascular,Microglia,Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,ITGA9;ITGB1,F13A1 - ITGA9;F13A1 - ITGB1,TRUE
Microglia,IGFBP4,IGFBP4,4,0.41244965256015,0.2284114893681295,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,LRP6,IGFBP4 - LRP6,TRUE
Microglia,BMP7,BMP7,15,0.3953616021341102,0.1405081267649425,Astrocyte,Microglia,Astro_Intermediate;Astro_Reactive,Micro_DAM;Micro_Homeostatic,ACTR2;ACVR1_ACVR2B;ACVR1_BMPR2;ACVR1B;ACVR2A_BMPR1A,BMP7 - ACTR2;BMP7 - ACVR1/ACVR2B;BMP7 - ACVR1/BMPR2;BMP7 - ACVR1B;BMP7 - ACVR2A/BMPR1A,TRUE
Microglia,ANXA1,ANXA1,7,0.3911733518010201,0.23693228323423343,Astrocyte;Vascular,Microglia,Astro_Reactive;CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,FPR1,ANXA1 - FPR1,TRUE
Microglia,BMP2,BMP2,10,0.3900117967211299,0.24379622870253786,Vascular,Microglia,Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ACTR2;ACVR1;ACVR2A_BMPR1A;ACVR2B_BMPR1A;BMPR1A_BMPR2,BMP2 - ACTR2;BMP2 - ACVR1;BMP2 - ACVR2A/BMPR1A;BMP2 - ACVR2B/BMPR1A;BMP2 - BMPR1A/BMPR2,TRUE
Microglia,LAMB1,LAMB1,6,0.38623330929846,0.16762009766929734,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA6_ITGB1;ITGA9_ITGB1,LAMB1 - ITGA6/ITGB1;LAMB1 - ITGA9/ITGB1,TRUE
Microglia,TFPI,TFPI,2,0.3848364265892603,0.25455352190583014,Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM,LRP1,TFPI - LRP1,TRUE
Microglia,PTDSS1,PTDSS1,8,0.370875394262387,0.18949040377701568,Microglia;Vascular,Microglia,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,SCARB1,PTDSS1 - SCARB1,TRUE
Microglia,C5,C5,4,0.36893998485963014,0.31507928153999376,Astrocyte,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,Micro_DAM;Micro_Homeostatic,C5AR1;C5AR2,C5 - C5AR1;C5 - C5AR2,TRUE
Microglia,ADAM12,ADAM12,5,0.358106890793942,0.24045430920072564,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA9;ITGB1,ADAM12 - ITGA9;ADAM12 - ITGB1,TRUE
Microglia,SEMA3B,SEMA3B,21,0.356899987207865,0.15581249602968666,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,NRP1_PLXNA1;NRP1_PLXNA2;NRP2_PLXNA1,SEMA3B - NRP1/PLXNA1;SEMA3B - NRP1/PLXNA2;SEMA3B - NRP2/PLXNA1,TRUE
Microglia,LILRB4,LILRB4,2,0.34871577728286995,0.22646994681092492,Microglia,Microglia,Micro_DAM,Micro_DAM;Micro_Homeostatic,LAIR1,LILRB4 - LAIR1,TRUE
Microglia,TNC,TNC,6,0.348667878101967,0.12771887311823982,Astrocyte,Microglia,Astro_Intermediate;Astro_Reactive,Micro_DAM;Micro_Homeostatic,CNTN1;ITGA5;ITGA9_ITGB1,TNC - CNTN1;TNC - ITGA5;TNC - ITGA9/ITGB1,TRUE
Microglia,C1QB,C1QB,4,0.34854426580647013,0.26460358721074506,Microglia,Microglia,Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,CD33;LRP1,C1QB - CD33;C1QB - LRP1,TRUE
Microglia,ENTPD1,ENTPD1,7,0.33737431461480005,0.14939922007949746,Microglia;Vascular,Microglia,Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM;Micro_Homeostatic,TMIGD3,ENTPD1 - TMIGD3,TRUE
Microglia,SPP1,SPP1,5,0.33469490788704004,0.23048935210221205,Microglia,Microglia,Micro_DAM,Micro_DAM;Micro_Homeostatic,ITGA9_ITGB1;ITGAV_ITGB1;ITGAV_ITGB5,SPP1 - ITGA9/ITGB1;SPP1 - ITGAV/ITGB1;SPP1 - ITGAV/ITGB5,TRUE
Microglia,NECTIN2,NECTIN2,6,0.32564476767307005,0.18572113163067364,Microglia;Vascular,Microglia,CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,CD226,NECTIN2 - CD226,TRUE
Microglia,LRP1B,LRP1B,1,0.3204859613000901,0.3204859613000901,Astrocyte,Microglia,Astro_Intermediate,Micro_DAM,PLAUR,LRP1B - PLAUR,TRUE
Microglia,LAMA5,LAMA5,9,0.31996454773542105,0.14885585946674432,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA6_ITGB1;ITGA9_ITGB1,LAMA5 - ITGA6/ITGB1;LAMA5 - ITGA9/ITGB1,TRUE
Microglia,LAMC1,LAMC1,11,0.3194198695930911,0.13426119517825275,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Reactive;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGA6_ITGB1;ITGA9_ITGB1,LAMC1 - ITGA6/ITGB1;LAMC1 - ITGA9/ITGB1,TRUE
Microglia,RPS19,RPS19,5,0.31317509765846996,0.2699634026034466,Microglia;Vascular,Microglia,CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Micro_DAM,C5AR1,RPS19 - C5AR1,TRUE
Microglia,JAM2,JAM2,10,0.309159711767249,0.13149424482678507,Astrocyte;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Micro_DAM;Micro_Homeostatic,ITGAV_ITGB1,JAM2 - ITGAV/ITGB1,TRUE
Microglia,PSAP,PSAP,12,0.30707270438787604,0.11933285027004974,Astrocyte;Microglia;Vascular,Microglia,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Micro_DAM;Micro_Homeostatic,LRP1,PSAP - LRP1,TRUE
Microglia,HLA-DRB5,HLA-DRB5,2,0.30621737224821,0.25015978816519246,Vascular,Microglia,CapEC_ActHigh,Micro_DAM;Micro_Homeostatic,CD4,HLA-DRB5 - CD4,TRUE
