"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"702",0,2,2,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,0,2,1,0,0,3,0,3,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,10,3,3,0,2,1
"703",0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,12,0,0,0,2,0,0
"704",0,1,1,0,0,3,0,1,2,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,5,1,0,0,0,1,0,0,0
"705",1,3,2,0,3,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,0,2,1,0,1,1,1,0,0,0,2,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,2,7,0,0,2,0,1,0,1,0
"706",0,0,0,0,0,0,6,1,0,0,0,1,0,0,4,5,0,0,7,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,2,0,4,0,0
"707",1,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,2,0,1,3,0,0,0,2,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"708",1,0,2,0,0,1,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0
"709",0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,1,4,1,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"710",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0
"711",0,1,0,0,0,0,2,0,0,0,0,1,0,0,3,3,0,0,3,1,0,0,0,0,1,5,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,1,3,0,0,0,6,0,1
"712",0,0,0,2,0,0,0,1,6,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,4,1,0,2,1,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,1,0,2
"713",0,1,1,0,0,1,0,0,4,2,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,5,2,2,1,0,0,6,0,1,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"714",0,0,0,0,0,3,0,0,4,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,2,0,1,0,0,0,0,0,1,1,0,3,2,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1
"715",2,1,2,0,3,2,0,2,2,1,1,2,0,2,0,0,1,1,0,0,3,0,1,3,0,0,1,0,2,2,3,4,2,0,0,3,0,0,0,1,0,0,0,1,4,0,4,4,0,0,0,0,0,2,0,0,1,3,1,0,3,0,0,0,0,0
"716",0,1,1,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"717",1,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,3,1,0,0,0,1,0,2,2,0,1,0,0,0,1,1,1,3,3,1,0,1,0,0,0,2,0,0,2,7,0,1
"718",1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,2,0,0,2,1,0
"719",2,4,2,1,1,1,0,5,0,1,4,1,0,0,0,0,2,1,0,0,3,1,2,2,0,1,3,0,1,2,1,0,2,2,0,4,0,1,0,1,2,0,0,1,0,1,2,4,0,1,0,1,0,0,0,0,0,8,0,0,3,0,2,0,0,0
"720",0,4,0,1,1,2,0,3,6,7,0,1,2,7,0,0,1,1,0,1,0,1,3,2,0,0,0,0,5,6,0,14,7,2,3,3,0,0,0,0,1,1,0,9,3,1,1,0,1,0,0,0,0,0,2,0,0,6,1,0,0,0,2,0,0,1
"721",2,4,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7,1,0,2,0,0,0,0,0
"722",0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,4,1,0,1,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,7,0,2,1,1,0,1
"723",0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,9,1,0,2,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,7,0,0,0,0,2,1,4,1,0,2,0,0,0,0,0,1,0,6,0,0,3,0,0,0,5,0,3,0,6,0,0
"724",0,1,0,0,0,0,5,0,0,0,0,0,0,0,6,2,0,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,1,1,0,3,0,0
"725",2,2,0,0,2,0,0,1,0,0,1,1,0,0,0,3,0,1,1,0,2,2,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,3,0,0,1,2,0,0,0,1,1,2,0,2,0,0,1,0,0,1,0,2,0,0,9,2,0,0,0,0
"726",5,3,0,0,2,0,2,1,0,0,4,0,0,0,1,2,0,0,1,1,2,1,0,2,0,3,3,0,1,1,0,1,0,1,1,1,0,2,1,1,1,1,0,0,0,2,0,1,0,3,0,2,1,4,0,3,2,1,0,0,2,1,2,2,0,0
"727",0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,2,1,0,0,1,0,1,1,1,0,0,1,3,1,0,3,5,0,0,3,0,0,0,0,0,1,0,5,3,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0
"728",3,2,3,2,2,4,0,1,1,0,3,0,0,0,0,0,3,3,0,0,4,1,3,1,0,0,2,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,3,1,0,1,13,0,0,4,1,1,0,0,0
"729",1,3,4,1,0,5,0,0,3,5,2,1,1,0,0,0,3,1,0,0,0,0,0,5,1,0,0,0,2,2,3,7,4,0,0,4,0,0,0,3,2,0,0,1,2,0,3,1,1,0,0,1,0,0,0,0,2,2,1,0,4,0,0,0,1,0
"730",1,0,2,0,0,1,1,0,0,2,0,1,0,0,1,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,3,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,5,6,0,0,0,1,0,0,0,1,0,2,0,0
"731",0,1,2,2,0,1,0,2,6,2,2,2,2,1,0,0,1,2,0,0,0,2,2,2,4,1,0,0,5,6,0,8,2,0,0,6,0,0,0,0,2,2,0,6,4,1,5,2,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,1,1
"732",4,1,4,1,1,3,0,3,0,0,4,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,1,0,0,4,1,0,0,2,0,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,3,0,0,0,1,4,0,0,5,0,0,0,0,0
"733",0,1,0,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,13,0,0,0,6,0,0,0,0,2,0,0,6,6,1,2,3,0,1,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1
"734",1,1,1,0,1,0,1,4,1,0,0,4,0,0,5,2,5,4,6,1,1,0,0,1,7,8,0,0,0,0,1,1,0,2,3,0,1,0,1,1,1,7,2,1,5,2,1,0,0,0,0,1,3,4,2,0,0,0,0,0,0,1,2,3,0,1
"735",4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,1,1,4,0,1,1,0,1,0,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6,0,0,5,0,0,0,0,0
"736",0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,0,0
"737",0,1,1,1,0,1,0,0,4,4,1,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,2,0,2,0,0,3,9,0,1,4,1,0,1,0,1,2,0,7,0,1,1,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,1,0,0,0
"738",0,0,1,0,0,0,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,0,3,1,1,0,1,0,0,1,1,2,1,0,3,0,0,3,0,0,1,0,0,1,0,1,0,0,2,1,0,1,0,1,1,1,0
"739",0,0,0,0,0,0,9,1,0,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,1,4,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,5,0,2,0,10,0,0
"740",0,4,5,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,3,0,0,0,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,8,0,0,5,0,2,0,1,2
"741",0,1,4,1,2,2,0,0,0,2,0,0,0,0,2,0,3,1,0,1,1,0,2,2,0,1,2,0,0,1,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,3,3,0,1,0,3,0,3,1,0,1,3,1,0,3,2,4,0,0,0
"742",2,0,1,0,2,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,3,1,2,0,1,1,0,0,3,1,1,1,0,1
"743",0,0,1,0,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"744",0,1,3,2,3,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
"745",2,2,3,0,3,1,0,2,0,0,3,1,0,1,0,2,1,2,0,0,2,0,3,4,1,0,2,0,5,3,2,1,1,1,0,2,0,3,0,2,3,0,0,0,0,1,1,1,0,3,0,1,0,1,0,0,2,5,0,0,2,1,1,0,0,0
"746",0,1,0,0,1,1,1,3,1,2,0,1,0,1,1,0,0,1,2,1,0,2,0,1,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,5,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1
"747",0,4,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,1,4,0,0,0,1,1,4,2,1,1,0,2,0,2,0,0,4,0,0,0,4,1,0,3,0,0,0,0,0,1,0,0,2,5,0,0,3,1,0,0,0,0
"748",5,0,0,0,1,0,4,0,0,0,0,3,0,0,2,2,1,0,1,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0
"749",0,1,0,3,0,0,1,1,2,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,0,0,0,1,5,1,0,1,3,3,1,2,1,0,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2
"750",0,0,0,0,0,1,2,0,2,2,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,0,1,2,0,0,0,0,0,0,0,3,1,0,1,1,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0
"751",1,3,0,0,1,1,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,2,0,0
"752",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,1,4,0,0,0,0,1,1,2,0,0,0,2,1,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,1,0,0,1
"753",1,0,1,0,0,2,2,1,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
"754",1,0,0,1,0,0,0,1,0,1,0,0,1,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,1,1,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0
"755",4,3,4,2,2,2,0,4,0,0,3,1,0,0,2,2,2,2,2,1,2,4,0,0,2,0,4,0,0,0,1,0,0,2,6,3,0,1,4,1,4,2,0,0,1,2,3,1,1,1,0,3,3,4,1,0,2,0,1,0,5,0,3,0,0,1
"756",0,3,2,0,0,0,0,0,3,2,0,0,0,1,0,1,0,2,0,0,1,1,1,1,0,1,4,0,0,2,1,2,0,2,0,0,1,1,1,0,2,0,0,1,0,0,0,2,0,0,0,4,1,0,0,0,0,2,0,1,5,2,1,2,1,1
"757",0,3,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,3,2,0,1,3,2,6,2,0,1,0,1,1,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,11,1,0,8,5,3,0,0,2
"758",4,1,3,0,1,5,1,1,0,0,3,0,0,0,0,2,2,0,0,0,1,0,1,0,0,2,2,0,0,1,2,0,0,0,0,1,0,1,0,8,0,2,0,0,0,1,0,1,1,3,0,1,3,3,0,1,1,4,0,0,2,0,1,0,0,1
"759",1,2,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,0,1,1,0,0,0,0,2,2,0,5,0,0,0,0,0,0,1,0,2,1,0,1,1,2,1,0,2,0,0,2,0,2,0,0,1,0,2,3,0,0,0,15,0,2,0,6,0,1
"760",0,0,1,3,0,0,0,1,3,4,1,2,0,3,0,1,2,0,0,0,1,0,1,1,0,1,2,0,4,2,0,2,5,3,6,1,0,0,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1
"761",2,4,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,1,1,1,2,0,1,2,1,2,1,0,2,0,3,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,2,0,0,2,2,0,0,1,1,0,2,1,0,1
"762",0,0,1,0,0,1,0,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,1,0,0,3,0,1,1,0,3,1,0,0,2,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"763",2,2,0,0,0,0,4,1,0,0,0,0,0,0,7,10,0,0,6,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,0,0,1,0,1,0,2,3,0,0,3,0,0,0,4,0,1,1,4,0,0
"764",1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,0,1,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"765",4,0,2,2,2,3,0,1,0,0,4,1,0,0,1,3,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3,2,1,2,5,0,0,6,3,1,0,1,0
"766",0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"767",1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,6,0,0,0,2,0,0
"768",0,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,0,3,0,1,0,2,0
"769",0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0
"770",0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,1,2,1,0,0,3,0,0,0,0,3,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0
"771",0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,1,1,1,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,1,0
"772",0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,2,3,1,0,2,0,0,1,2,0,0,0,4,0,2,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,4,0,0
"773",0,0,1,2,0,0,0,3,1,4,0,1,2,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,3,3,0,5,6,1,3,1,0,0,1,1,0,0,0,7,2,0,1,0,1,1,0,1,0,0,1,0,0,5,2,0,0,0,1,0,2,1
"774",3,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7,0,0,5,0,1,0,0,0
"775",1,0,2,1,2,1,1,2,0,0,0,0,0,0,0,1,1,3,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,2,0,0,0,4,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,1,0
"776",0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,3,4,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"777",0,2,0,1,0,1,1,3,3,0,0,0,0,1,0,2,2,2,1,1,0,0,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,0,2,1,0,0,1,4,0,0,3,1,0,0,2,3,1,0,0,0,2,0,0,2,0,1,1,0,0
"778",1,0,3,0,0,0,4,0,0,0,0,0,0,1,2,5,0,0,4,0,0,1,0,0,5,0,0,1,0,0,2,0,0,1,1,0,4,0,1,0,0,1,4,0,3,0,1,0,0,1,0,0,4,4,0,1,0,0,0,2,0,2,0,0,0,0
"779",0,0,1,0,0,0,1,0,3,7,0,0,1,5,0,0,1,1,0,1,0,0,0,0,2,0,0,3,1,2,0,6,4,1,0,0,0,0,0,1,1,3,0,6,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0
"780",7,0,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,4,2,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,4,3,0,0,0,3,0,1,2,1,0,0,2,0,0,5,3,0,0,1,0,0,0,0,4,0,1,1,1
"781",0,1,0,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0
"782",0,0,0,0,3,0,0,2,0,1,1,2,0,0,0,0,3,1,1,3,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0
"783",2,8,0,0,1,1,0,1,2,0,0,0,0,0,2,0,1,1,0,0,1,0,1,1,0,3,2,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,1,3,0,0,2,1,0,1,0,1,0,0,1,0,0
"784",3,1,4,1,2,0,0,2,0,0,1,2,0,0,0,0,0,1,0,1,5,0,1,0,0,1,3,0,2,0,2,1,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0,1,1,3,0,1,0,1,0,0,1,8,0,0,3,0,1,0,1,0
"785",0,1,3,0,0,1,0,1,2,1,1,1,1,1,0,0,1,1,0,1,1,0,2,1,1,0,2,0,0,1,0,2,0,0,0,3,0,1,1,0,1,0,0,2,0,0,1,2,1,1,0,0,1,0,0,0,0,6,1,0,1,0,1,0,0,0
"786",0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,2,1,0,8,5,0,0,1,0,0,0,0,0,1,0,5,3,0,1,1,1,2,1,2,0,0,0,0,1,7,0,0,1,0,0,1,0,1
"787",0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,2,1,1,0,1,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"788",0,0,0,0,0,0,0,2,2,3,1,2,0,2,0,0,3,1,0,0,0,0,2,1,0,2,0,0,3,1,3,5,0,0,2,8,0,0,0,1,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,1,0,0,1
"789",0,4,0,2,1,1,0,0,2,1,1,1,0,0,0,0,1,1,0,1,2,0,0,1,0,2,2,0,1,2,1,3,1,1,0,2,0,1,1,0,1,2,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,0,4,1,0,0,0,0
"790",0,4,1,1,2,2,0,0,0,3,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,1,1,0,2,11,0,0,1,0,1,0,0,0
"791",1,1,2,0,1,2,0,1,0,1,2,2,0,0,1,3,0,1,0,1,0,5,0,0,0,1,0,0,1,2,1,0,0,0,3,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,2,2,0,1,1
"792",0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,0,2,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,3,0,0
"793",4,2,2,0,2,1,0,2,0,0,3,1,0,1,0,1,0,3,1,1,1,0,3,2,3,4,3,1,0,1,1,0,1,2,1,5,1,2,1,2,3,1,1,0,2,2,1,0,0,2,0,4,2,2,1,1,0,4,1,0,3,2,4,2,3,1
"794",1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4,0,1,0,2,0,1,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"795",2,0,2,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,2,4,0,0,0,0,0,0,0,0
"796",3,5,2,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,1,2,0,0,1,0,3,1,0,0,1,0,0,0,2,1,1,0,0,0,0,1,2,1,1,0,0,0,2,0,1,0,0,0,1,0,0,3,2,0,0,2,1,0,0,1,0
"797",0,1,0,1,0,0,0,1,1,1,2,1,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,2,1,0,1,2,2,0,0,1,1,0,0,2,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0
"798",0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,2,0,0,4,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2,1,2,1,0,1,0,0,0,0,0,1,1,1,2,0,1,0,0,0,3,0,0,0,5,1,0
"799",1,0,0,0,1,1,1,1,0,1,2,0,0,0,3,2,1,0,2,0,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,0,1,3,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"800",2,2,1,1,2,4,0,1,1,1,2,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,5,0,0,0,0,2,2,0,0,2,0,2,1,0,0,2,0,1,1,0,0,2,0,2,0,0,1,2,1,0,2,7,0,0,4,0,2,1,0,0
"801",0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,1,3,0,0,0,1,1,0,0,0,0,1,4,1,1,5,0,0,0,1,1,0,0,1,0,0,0,5,0,1,3,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0
