sample,group,LR_Pair,source,target,ligand,receptor,communication_strength,nvu_priority_score,n_source_target_edges,holonet_db_exact,support_status,support_reason,ligand_in_var,receptor_in_var,ligand_detected_frac,receptor_detected_frac,spatial_score_mean,spatial_score_max,official_ce_mean,official_ce_hotspot_mean,official_ce_hotspot_max,top_ce_contributor
T4857,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActHigh,VWF,ITGB1,4.5039011398043,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,VWF:LRP1,CapEC_ActHigh,OPCs,VWF,LRP1,4.4793671420588,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.6944855271497993,0.2159036300262684,1.0,,,,
T4857,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActHigh,SPARC,ENG,4.46727274052437,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7141347982252271,0.1897316712444538,0.1793591587678457,1.0,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActHigh,VEGFC,FLT1,4.39084021559002,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActMid,VWF,ITGB1,4.36046463986151,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActHigh,EDN1,ADGRL4,4.35835110876904,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0302133953095288,0.0405662370589478,0.000101814952279,0.113438200303707,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActMid,VEGFC,FLT1,4.35226555679961,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,VWF:LRP1,CapEC_ActMid,OPCs,VWF,LRP1,4.34668604700358,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.6944855271497993,0.2159036300262684,1.0,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,VEGFC,FLT1,4.33360333036573,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,VEGFC,FLT1,4.31533439774322,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TIE1,4.30796734573952,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.053243186139869,0.0471159940840904,0.000221166967255,0.104010852050149,,,,
T4857,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActMid,FN1,ITGA6,4.26439504314963,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.1785336995563067,0.1418277842698751,1.0,,,,
T4857,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActMid,VWF,ITGB1,4.26182597876555,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActMid,VEGFC,FLT1,4.24588149208192,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActMid,SPARC,ENG,4.2313900266333,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7141347982252271,0.1897316712444538,0.1793591587678457,1.0,,,,
T4857,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActLow,EDN1,ADGRL4,4.22032329726955,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0302133953095288,0.0405662370589478,0.000101814952279,0.113438200303707,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,VEGFC,FLT1,4.21313631423109,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActHigh,FN1,ITGA6,4.20410799381511,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.1785336995563067,0.1418277842698751,1.0,,,,
T4857,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,PDGFC,FLT1,4.08019529361381,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0777519543629833,0.2119163321360659,0.1087031190757595,1.0,,,,
T4857,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActLow,ANGPT2,TIE1,4.04859840853247,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.053243186139869,0.0471159940840904,0.000221166967255,0.104010852050149,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActLow,VEGFC,FLT1,4.02600600071754,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,PDGFC,FLT1,4.02350804712969,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0777519543629833,0.2119163321360659,0.1087031190757595,1.0,,,,
T4857,AD,TGM2:SDC4,CapEC_ActLow,Astrocytes,TGM2,SDC4,4.01077358387843,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.2947390661314177,0.1332142700506819,1.0,,,,
T4857,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActHigh,VWF,ITGB1,3.97536257725821,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActHigh,TGM2,ITGB1,3.89763193889997,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.2317768856961758,0.1311839480452803,1.0,,,,
T4857,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,PDGFC,FLT1,3.89569937689265,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0777519543629833,0.2119163321360659,0.1087031190757595,1.0,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActLow,VEGFC,FLT1,3.88311539457363,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,VEGFC,FLT1,3.87220743527883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0048594971476864,0.2119163321360659,3.2124658692203015e-05,0.0304149728018497,,,,
T4857,AD,VWF:LRP1,CapEC_ActLow,OPCs,VWF,LRP1,3.868944399429,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.6944855271497993,0.2159036300262684,1.0,,,,
T4857,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActMid,EDN1,ADGRL4,3.84909649065464,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0302133953095288,0.0405662370589478,0.000101814952279,0.113438200303707,,,,
T4857,AD,TGM2:ITGA9,CapEC_ActHigh,Microglia,TGM2,ITGA9,3.80877750513831,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.0587365307416015,0.1014020689077555,1.0,,,,
T4857,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActLow,SPARC,ENG,3.80619833605669,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7141347982252271,0.1897316712444538,0.1793591587678457,1.0,,,,
T4857,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,PDGFC,FLT1,3.78122747656311,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0777519543629833,0.2119163321360659,0.1087031190757595,1.0,,,,
T4857,AD,VWF:ITGB1,CapEC_ActHigh,Endothelial,VWF,ITGB1,3.77418129832661,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1407372051295852,1.0,,,,
T4857,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActMid,VWF,ITGB1,3.7584674831426,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,VWF:LRP1,CapEC_ActHigh,Astrocytes,VWF,LRP1,3.74982005142202,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.6944855271497993,0.2243272368893097,1.0,,,,
T4857,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActMid,PDGFC,FLT1,3.72422218612749,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0777519543629833,0.2119163321360659,0.1087031190757595,1.0,,,,
T4857,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActLow,FN1,ITGA6,3.72253369425623,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.1785336995563067,0.1418277842698751,1.0,,,,
T4857,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActMid,FN1,ITGA6,3.70410558689883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.1785336995563067,0.1418277842698751,1.0,,,,
T4857,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActLow,VWF,ITGB1,3.69086778987713,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1377641943597304,1.0,,,,
T4857,AD,FN1:ITGA2,CapEC_ActHigh,Oligodendrocytes,FN1,ITGA2,3.66284018683941,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.0160574688358335,8.411606811229348e-05,0.0287394724619053,,,,
T4857,AD,VWF:ITGB1,CapEC_ActMid,Endothelial,VWF,ITGB1,3.65035964933864,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.2317768856961758,0.1407372051295852,1.0,,,,
T4857,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActMid,TGM2,ITGB1,3.63766296351018,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2178322417071624,0.2317768856961758,0.1311839480452803,1.0,,,,
T4857,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActHigh,FN1,ITGA6,3.63450836147113,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.1785336995563067,0.1418277842698751,1.0,,,,
T4857,AD,VWF:LRP1,CapEC_ActMid,Astrocytes,VWF,LRP1,3.62040803512039,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.6944855271497993,0.2243272368893097,1.0,,,,
T4857,AD,FN1:MAG,CapEC_ActHigh,Oligodendrocytes,FN1,MAG,4.46072536580911,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.3306570885273611,0.1382735737081849,1.0,,,,
T4857,AD,PDGFB:ADGRV1,CapEC_ActHigh,Astrocytes,PDGFB,ADGRV1,4.36124789214048,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1571941686034227,0.2338897105429959,0.1414672359166175,1.0,,,,
T4857,AD,FN1:ROBO4,CapEC_ActHigh,CapEC_ActHigh,FN1,ROBO4,4.19207994522959,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.0333826325797591,0.0684936675416943,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActHigh,SORBS1,ITGA1,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,VWF:SIRPA,CapEC_ActHigh,Excitatory,VWF,SIRPA,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.8223114303824213,0.2707772282913459,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActHigh,SORBS1,ITGA1,3.96717039385805,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActHigh,SORBS1,ITGA1,3.95700302477388,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,VWF:SIRPA,CapEC_ActMid,Excitatory,VWF,SIRPA,3.90344712748931,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.8223114303824213,0.2707772282913459,1.0,,,,
T4857,AD,VWF:SIRPA,CapEC_ActHigh,Astrocytes,VWF,SIRPA,3.86328298116282,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.8223114303824213,0.2548458028594706,1.0,,,,
T4857,AD,SPARC:FGFR1,CapEC_ActHigh,OPCs,SPARC,FGFR1,3.83342130048246,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7141347982252271,0.2841749418973167,0.2103951399573235,1.0,,,,
T4857,AD,FN1:MAG,CapEC_ActMid,Oligodendrocytes,FN1,MAG,3.82987881623994,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1969152757236425,0.3306570885273611,0.1382735737081849,1.0,,,,
T4857,AD,PDGFB:ADGRV1,CapEC_ActMid,Astrocytes,PDGFB,ADGRV1,3.81087589061174,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1571941686034227,0.2338897105429959,0.1414672359166175,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActMid,SORBS1,ITGA1,3.74637733727614,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,VWF:SIRPA,CapEC_ActMid,Astrocytes,VWF,SIRPA,3.73781076761127,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2845975068666807,0.8223114303824213,0.2548458028594706,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActMid,SORBS1,ITGA1,3.71580187585757,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,LGALS3:ENG,CapEC_ActHigh,CapEC_ActHigh,LGALS3,ENG,3.71494992090924,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.595816606803296,0.1897316712444538,0.1693498298484461,1.0,,,,
T4857,AD,CFH:ITGAM,CapEC_ActMid,Microglia,CFH,ITGAM,3.71077610784202,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0832452989647158,0.0597929431650116,0.0596252770063542,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActMid,SORBS1,ITGA1,3.70410558689883,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,ICAM2:ITGAM_ITGB2,CapEC_ActHigh,Microglia,ICAM2,ITGAM_ITGB2,3.69625626709721,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.1134586942742446,0.0,0.0,0.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActLow,SORBS1,ITGA1,3.65195562095133,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActLow,SORBS1,ITGA1,3.62196709250441,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6355377139235158,0.0477498415381364,0.1178952253418455,1.0,,,,
T4857,AD,ANXA1:GRM7,CapEC_ActHigh,OPCs,ANXA1,GRM7,4.43127687263872,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1248679484470737,0.1548700612719205,0.1070289843739844,1.0,,,,
T4857,AD,GNAI2:S1PR1,CapEC_ActHigh,CapEC_ActHigh,GNAI2,S1PR1,4.0992378509831,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.669976758926685,0.2425522924149588,0.204235605123645,1.0,,,,
T4857,AD,GNAI2:P2RY12,CapEC_ActHigh,Microglia,GNAI2,P2RY12,3.933471439823,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.669976758926685,0.0031692372702302,4.575307867604168e-05,0.0236339796449952,,,,
T4857,AD,ANXA2:TLR2,CapEC_ActHigh,Microglia,ANXA2,TLR2,3.645583630928,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1800126769490809,0.0612719205577857,0.0866817276097982,1.0,,,,
